Year,Month,Initial Ordering BIC8,Initial Ordering BIC8 name,Initial Ordering Country,BIC8,BIC8 name,BIC8 Country,Counterparty BIC8,Counterparty BIC8 name,Counterparty BIC8 Country,End Beneficiary BIC8,End Beneficiary BIC8 name,End Beneficiary Country,Message Type,Currency,Net.USD.Amount,Transactions
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BKCCPAPA,,PA,MT103,USD,10147,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BKCCINBB,,IN,MT103,USD,12018,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BKCCHKHX,,HK,MT103,USD,3271,1
2016,Jul,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,BKCCFRPP,,FR,MT103,USD,49202,2
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,BKCCESMM,,ES,MT103,USD,3590,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BKCCESMM,,ES,MT103,EUR,1109,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BKCCESMM,,ES,MT103,USD,19000,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BKCCDEF1,,DE,MT103,EUR,6958,2
2016,Jul,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,BKCCCN2X,,CN,MT103,USD,49446,1
2016,Jul,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,BKCCCN2X,,CN,MT103,USD,48726,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOJ,,CH,MT103,USD,1677100,8
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOJ,,CH,MT103,USD,2273900,14
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,BKCCCHXX,,CH,MT103,USD,3777670,22
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BKCCCHXX,,CH,MT103,USD,1904620,11
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BKCCCHXX,,CH,MT103,USD,2309660,12
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BKBBPAPA,,PA,MT103,USD,1142370,13
2016,Jul,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,BKBBPAPA,,PA,MT103,USD,463072,1
2016,Jul,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,BKBBPAPA,,PA,MT103,USD,162691,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOC,,US,BKBBPAPA,,PA,MT103,USD,14363,4
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BKBBPAPA,,PA,MT103,USD,230,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BKBBPAPA,,PA,MT103,USD,2724,3
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BKBBIT2T,,IT,MT103,EUR,6172,2
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BKBBINBB,,IN,MT103,USD,63255,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BKBBESMM,,ES,MT103,USD,36125,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BKBBESMM,,ES,MT103,EUR,37489,2
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,BKBBESMM,,ES,MT103,EUR,2407,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BKBBESMM,,ES,MT103,USD,28331,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BKBBESMM,,ES,MT103,USD,34996,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,BKBBESMM,,ES,MT103,EUR,14085,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,BKBBCHGG,,CH,MT103,EUR,11076,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BKAATWTP,,TW,MT103,USD,34860,2
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BKAAPAPA,,PA,MT103,USD,16122,1
2016,Jul,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,BKAAPAPA,,PA,MT103,USD,5214,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BKAAPAPA,,PA,MT103,USD,14572,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BKAAPAPA,,PA,MT103,USD,2790,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BKAAINBB,,IN,MT103,USD,10000,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BKAAGB2B,,GB,MT103,USD,6373,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BCWWUS3M,,US,MT103,USD,4992,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BCWWUS3M,,US,MT103,USD,5433,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BCWWUS3M,,US,MT103,USD,6649,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BCPPUS44,,US,MT103,USD,13816,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BCMMUS6L,,US,MT103,USD,1060,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BCLLUS66,,US,MT103,USD,1297,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BCKKUS6L,,US,MT103,USD,16073,2
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,BCKKUS6L,,US,MT103,USD,12570,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,BCKKUS6L,,US,MT103,USD,101188,3
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,BCKKUS6L,,US,MT103,USD,51079,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BCKKUS6L,,US,MT103,USD,8640,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BCJJUS41,,US,MT103,USD,2338,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BCGGUS3M,,US,MT103,USD,32816,2
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BCEEUS3M,,US,MT103,USD,94327,5
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BCEEUS3M,,US,MT103,USD,18762,3
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BCEEUS3M,,US,MT103,USD,235,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BCEEUS3M,,US,MT103,USD,92321,4
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BCEEUS3M,,US,MT103,USD,60917,4
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BCCCUS4T,,US,MT103,USD,1074,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BCAAUS33,,US,MT103,USD,50,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,BBNPUS44,,US,MT103,USD,46793,1
2016,Jul,BNKFXXYY,,XX,BNKFXXYY,,XX,BBNOUS,,US,BBNOUS,,US,MT103,USD,4734774,87
2016,Jul,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,BBNIUS6NGFX,,US,MT103,USD,4975,1
2016,Jul,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,BBNIUS6NGFX,,US,MT103,USD,3000,1
2016,Jul,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,BBNIUS6NGFX,,US,MT103,USD,1750,1
2016,Jul,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,BBNIUS6NGFX,,US,MT103,USD,14981,3
2016,Jul,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,BBNCUS33,,US,MT103,USD,3260,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BBNCUS33,,US,MT103,USD,8400,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BBKZUS33,,US,MT103,USD,494,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BBKZUS33,,US,MT103,USD,119865,2
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BBKZUS33,,US,MT103,USD,9102,1
2016,Jul,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,BBKYUS,,US,MT103,USD,1593,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BBKWUS44,,US,MT103,USD,28497,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,BBKQUS3N,,US,MT103,USD,10000,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BBKNUS44,,US,MT103,USD,4031,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BBKNUS44,,US,MT103,USD,11080,2
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BBKNUS44,,US,MT103,USD,14463,3
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BBKNUS44,,US,MT103,USD,6075,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,BBKIUS33,,US,MT103,USD,30840,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BBKGUS44,,US,MT103,USD,2979,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,BBKGUS44,,US,MT103,USD,685,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BBKGUS44,,US,MT103,USD,11845,2
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BAQUUS41,,US,MT103,USD,28000,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BAQTUS3M,,US,MT103,USD,99130,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BAQTUS3M,,US,MT103,USD,4304,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BAQTUS3M,,US,MT103,USD,3065,2
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BAQTUS3M,,US,MT103,USD,947,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BAQRUS44,,US,MT103,USD,143387,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BAQRUS44,,US,MT103,USD,98500,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BAQQUS3P,,US,MT103,USD,41265,1
2016,Jul,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,BAQNUS33,,US,MT103,USD,9463,1
2016,Jul,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,BAQNUS33,,US,MT103,USD,8495,1
2016,Jul,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,BAQNUS33,,US,MT103,USD,8495,1
2016,Jul,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,BAQNUS33,,US,MT103,USD,5663,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,BAQNUS33,,US,MT103,USD,11822,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BAQMUS3N,,US,MT103,USD,918,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BAQMUS3N,,US,MT103,USD,81015,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,BAQMUS3N,,US,MT103,USD,711,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BAQMUS3N,,US,MT103,USD,20748,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BAQMUS3N,,US,MT103,USD,7310,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BAQEUS6L,,US,MT103,USD,11252,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BAQDUS44,,US,MT103,USD,15938,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BAQCUS3P,,US,MT103,USD,26637,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BAQCUS3P,,US,MT103,USD,50000,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,BAQCUS3P,,US,MT103,USD,41048,2
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BAQCUS3P,,US,MT103,USD,5175,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BAQAUS44,,US,MT103,USD,137,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BAKTUS6L,,US,MT103,USD,20770,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BAKTUS6L,,US,MT103,USD,155616,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BAKTUS6L,,US,MT103,USD,7406,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BAKTUS6L,,US,MT103,USD,16105,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BAKRUS33,,US,MT103,USD,4135,2
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,BAKOUS6L,,US,MT103,USD,4390,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BAKNUS44,,US,MT103,USD,1943,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BAKNUS44,,US,MT103,USD,34384,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BAKNUS44,,US,MT103,USD,43360,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BAKKUS66,,US,MT103,USD,897,1
2016,Jul,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,BAKKUS66,,US,MT103,USD,3865,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BAKKUS66,,US,MT103,USD,10718,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BAKKUS66,,US,MT103,USD,723,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BAKHUS33,,US,MT103,USD,40259,2
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BAKHUS33,,US,MT103,USD,3660,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BAKHUS33,,US,MT103,USD,55661,2
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,BAKDUS3A,,US,MT103,USD,2200,2
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BAKBUS66,,US,MT103,USD,27161,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BACYUS33,,US,MT103,USD,17139,1
2016,Jul,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,BACVUS33,,US,MT103,USD,847,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BACSUS6L,,US,MT103,USD,2000,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BACJUS44,,US,MT103,USD,35624,1
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,BACFUS3M,,US,MT103,USD,160,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BACEUS4H,,US,MT103,USD,10000,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,BACDUS3M,,US,MT103,USD,23100,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BACDUS3M,,US,MT103,USD,23154,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,BACDUS3M,,US,MT103,USD,46383,2
2016,Jul,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,BACDUS3M,,US,MT103,USD,22001,1
2016,Jul,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOC,,US,BACAUS33,,US,MT103,USD,400,1
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOK,,US,MT103,USD,150000,2
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOK,,US,MT103,USD,450000,9
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOK,,US,MT103,USD,50000,1
2016,Aug,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,GLOK,,TW,MT103,USD,13500,1
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOK,,US,MT103,USD,6786454,136
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOK,,SG,MT103,USD,22441,1
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,GLOK,,US,MT103,USD,1093851,47
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOJ,,BE,MT103,USD,60000,3
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOJ,,NL,MT103,EUR,144872,2
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOJ,,BE,MT103,EUR,2072,1
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOJ,,NL,MT103,EUR,27871,2
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOJ,,BE,MT103,USD,91817,1
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOI,,SE,MT103,EUR,892,1
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOI,,SE,MT103,USD,75,1
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOH,,DE,MT103,USD,33400,1
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,EUR,105910,1
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,EUR,21947,1
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOH,,US,MT103,USD,3982,1
2016,Aug,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,GLOH,,DE,MT103,USD,6000,1
2016,Aug,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,GLOH,,DE,MT103,USD,5885,1
2016,Aug,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,GLOH,,DE,MT103,USD,4500,1
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,GLOH,,DE,MT103,USD,363452,3
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOH,,DE,MT103,USD,71767,3
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,USD,198499,5
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,EUR,91956,10
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOH,,DE,MT103,USD,411082,2
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOH,,US,MT103,USD,75041,1
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOH,,US,MT103,USD,700000,1
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,USD,94094,2
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOH,,DE,GLOH,,DE,MT103,EUR,3170,1
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOG,,US,MT103,USD,41865,4
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOG,,UY,MT103,USD,7736,1
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOG,,US,MT103,USD,225437,8
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,GLOG,,US,MT103,USD,43851,5
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOG,,US,MT103,USD,49887,2
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOG,,US,MT103,USD,47021,2
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOG,,UY,MT103,USD,14000,1
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,GLOG,,US,MT103,USD,73622,3
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,GLOG,,US,MT103,USD,3249,1
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOG,,US,MT103,USD,2660,2
2016,Aug,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,GLOF ,,US,MT103,USD,154440,1
2016,Aug,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,GLOF ,,US,MT103,USD,9645,1
2016,Aug,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,GLOF ,,US,MT103,USD,4252,1
2016,Aug,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,GLOF ,,US,MT103,USD,143540,4
2016,Aug,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,GLOF ,,US,MT103,USD,91413,1
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOF,,US,MT103,USD,2454580,28
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOB,,US,GLOF,,US,MT103,USD,8354080,32
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,GB,MT103,USD,78157,1
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,HK,MT103,USD,247732,4
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,TW,MT103,USD,69194,4
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,US,MT202,USD,1158920,3
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,US,MT103,USD,56091735,152
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,US,MT202,USD,48960381,13
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOF,,US,MT103,USD,47368407,423
2016,Aug,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,GLOF,,HK,MT103,USD,54229,2
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,GLOF,,TW,MT103,USD,32370,2
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOF,,GB,MT103,USD,309129,3
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOF,,HK,MT103,USD,28218,6
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOF,,US,MT103,USD,12184020,300
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOF,,US,MT202,USD,48750,1
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOF,,SG,MT103,USD,38608,2
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOF,,US,MT103,USD,4992172,10
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOC,,US,GLOF,,US,MT103,USD,347700,3
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOK,,US,GLOF,,US,MT103,USD,103153,7
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOB,,US,GLOF,,US,MT103,USD,37727,11
2016,Aug,BNKEXXYY,,XX,BNKEXXYY,,XX,GLOF,,US,GLOF,,US,MT103,USD,9649699,75
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOE,,GB,MT103,USD,240720,2
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOA,,US,GLOE,,US,MT103,USD,3121606,80
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOE,,GB,MT103,USD,316105,4
2016,Aug,BNKAXXYY,,XX,BNKAXXYY,,XX,GLOF,,US,GLOE,,US,MT103,USD,3731904,146
2016,Aug,BNKBXXYY,,XX,BNKBXXYY,,XX,BNKBJMKN,,JM,GLOE,,US,MT103,USD,450,1
2016,Aug,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,GLOE,,US,MT103,USD,6187,2
2016,Aug,BNKCXXYY,,XX,BNKCXXYY,,XX,BNKBJMKN,,JM,GLOE,,US,MT103,USD,234,1
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,BNKOUS3M,,US,GLOE,,US,MT103,USD,856742,40
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOE,,US,GLOE,,US,MT103,USD,150582,41
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOE,,GB,MT103,USD,14303,1
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOE,,US,MT103,USD,707399,26
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOF,,US,GLOE,,US,MT202,USD,148547,1
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOE,,GB,MT103,USD,5340,1
2016,Aug,BNKDXXYY,,XX,BNKDXXYY,,XX,GLOK,,US,GLOE,,US,MT103,USD,6115580,54
